range / 1;coarse / 1;gain / 1;tune;freq / Hz;Urms(P32) / V;Urms(P40) / V;Urms(P53) / V;Urms(P58) / V;Uavg(P32) / V;Uavg(P40) / V;Uavg(P53) / V;Uavg(P58) / V
4;8;3677;2655;84.884967;1.74546;2.349917;0.1045695;0.1745343;-0.02722412;-0.01351196;0.008093567;-0.1710368
4;8;3677;3166;84.671504;2.081889;2.342321;0.09230059;0.1754507;-0.01772583;-0.01685669;0.01090301;-0.1713879
4;8;3677;3677;84.456514;2.419985;2.332198;0.1175502;0.1752409;-0.01237488;-0.01946533;0.01239136;-0.170301
4;9;100;100;84.436866;0.06836495;0.06794371;0.09975891;0.1752619;0.002454834;0.0111438;0.01100342;-0.1718896
4;9;100;611;84.215376;0.4188214;0.08811668;0.090707;0.1750031;-0.03585266;0.02708984;0.01068573;-0.1713043
4;9;100;1122;84.004121;0.7440178;0.08860116;0.09709148;0.17592;-0.03725769;0.02802734;0.006789246;-0.1713713
4;9;100;1633;83.795512;1.075215;0.08838953;0.1010695;0.1748052;-0.03919739;0.02856201;0.01272583;-0.1712041
4;9;100;2144;83.586862;1.410271;0.08869172;0.1071101;0.1739123;-0.04086975;0.02869507;0.005702209;-0.1703679
4;9;100;2655;83.377628;1.745745;0.08652333;0.1186448;0.1748052;-0.04187317;0.02695679;0.01132111;-0.1703847
4;9;100;3166;83.166296;2.081637;0.08878218;0.1210669;0.1728378;-0.04608703;0.02822754;0.01008362;-0.1691304
4;9;100;3677;82.955656;2.417852;0.08869172;0.1004239;0.1678748;-0.04675598;0.02896362;0.009381409;-0.1646153
4;9;611;100;82.906351;0.06832619;0.3979945;0.07519428;0.1748635;0.001244141;0.01402673;0.009197388;-0.1711705
4;9;611;611;82.706355;0.4182972;0.408033;0.09567574;0.1749744;-0.04;0.006622314;0.009665527;-0.1711371
4;9;611;1122;82.503745;0.7420301;0.4057315;0.1121528;0.1728291;-0.04795959;0.004213867;0.01120392;-0.1696321
4;9;611;1633;82.297497;1.073003;0.4030187;0.114868;0.1703802;-0.04628784;0.002341309;0.008060303;-0.1671907
4;9;611;2144;82.092223;1.408515;0.4015089;0.09924296;0.1694374;-0.04200684;0.001739502;0.01020081;-0.1651338
4;9;611;2655;81.886738;1.746031;0.3993573;0.09973711;0.1649638;-0.03719055;0.0001342773;0.01143799;-0.163378
4;9;611;3166;81.679999;2.082587;0.3984183;0.1174748;0.1627605;-0.03170593;-0.0006689453;0.01008362;-0.1587123
4;9;611;3677;81.472979;2.420775;0.3966953;0.0866643;0.1576574;-0.02541809;-0.002139892;0.01399658;-0.1552341
4;9;1122;100;81.395933;0.06843419;9.9E+037;0.101744;0.17115;0.002180603;9.9E+037;0.006956482;-0.167525
4;9;1122;611;81.197845;0.4192556;0.737001;0.1156904;0.1696613;-0.03665527;-0.007023925;0.008277588;-0.1658362
4;9;1122;1122;81.00008;0.7446002;0.7330478;0.107579;0.1641936;-0.03779236;-0.004615478;0.008411255;-0.1611873
4;9;1122;1633;80.799479;1.071716;0.7294291;0.1063911;0.160808;-0.0421405;-0.003277588;0.01040131;-0.1576756
4;9;1122;2144;80.597796;1.407088;0.7268754;0.1180726;0.1585427;-0.0402008;-0.004615478;0.01155518;-0.15602
4;9;1122;2655;80.395465;1.744116;0.7247669;0.104262;0.1557987;-0.03712402;-0.002675781;0.008595276;-0.1528261
4;9;1122;3166;80.192927;2.081558;0.7232849;0.1041256;0.1540588;-0.03411377;-0.001538086;0.009699097;-0.150719
4;9;1122;3677;79.98975;2.417823;0.7189699;0.04943155;0.1503986;-0.02976562;-0.004013672;-0.001923218;-0.147709
4;9;1633;100;79.895742;0.06847444;9.9E+037;0.1083349;0.1620758;0.002374573;9.9E+037;0.007257385;-0.1570235
4;9;1633;611;79.712657;0.4186105;1.076737;0.1036265;0.1576383;-0.03605347;-0.00454834;0.005702209;-0.1545987
4;9;1633;1122;79.498261;0.7457025;1.069314;0.1028669;0.1564072;-0.03879578;-0.002541504;0.009397888;-0.1531271
4;9;1633;1633;79.300806;1.072632;1.060028;0.08858984;0.1535107;-0.03993286;-0.001605225;0.012341;-0.1502509
4;9;1633;2144;79.102892;1.407023;1.05641;0.09391699;0.1509147;-0.03712402;-0.002207031;0.01098663;-0.1474414
4;9;1633;2655;78.904667;1.742235;1.051923;0.102231;0.1482112;-0.03311035;0.0003344727;0.01130432;-0.1455183
4;9;1633;3166;78.705861;2.078695;1.048632;0.09557956;0.147392;-0.03250854;-0.0002001953;0.01165558;-0.144214
4;9;1633;3677;78.506578;2.416373;1.045266;0.1038925;0.1454218;-0.03297668;0.003477783;0.01023407;-0.1447325
4;9;2144;100;78.390226;0.06854904;9.9E+037;0.1103597;0.1521441;0.00219397;9.9E+037;0.01297668;-0.1491806
4;9;2144;611;78.19668;0.4178876;1.399067;0.1069195;0.1496775;-0.0378595;0.007156982;0.009916382;-0.1467224
4;9;2144;1122;77.997372;0.7434567;1.39516;0.08616698;0.1485178;-0.0458197;0.01050171;0.01068573;-0.145184
4;9;2144;1633;77.803306;1.07322;1.388305;0.1020902;0.1472399;-0.04876282;0.01076904;0.0112207;-0.1440134
4;9;2144;2144;77.609729;1.407346;1.377992;0.09142864;0.1467188;-0.04675598;0.01458252;0.01168884;-0.1436121
4;9;2144;2655;77.415025;1.745943;1.37395;0.07413492;0.1459303;-0.04842835;0.01444824;0.005602112;-0.1430769
4;9;2144;3166;77.21985;2.080359;1.369432;0.1005803;0.1457239;-0.04140442;0.0118396;0.00976593;-0.1420903
4;9;2144;3677;77.024188;2.414578;1.362143;0.08559256;0.1452883;-0.03331115;0.008494873;0.01152161;-0.1423578
4;9;2655;100;76.877338;0.06819213;9.9E+037;0.1060889;0.1475293;0.002260864;9.9E+037;0.0130603;-0.144097
4;9;2655;611;76.687203;0.4167914;1.72547;0.1016322;0.1469921;-0.03618713;-0.01344482;0.0121405;-0.1432776
4;9;2655;1122;76.496136;0.7436941;1.718316;0.1058427;0.1448214;-0.03444824;-0.01685669;0.009949951;-0.1422407
4;9;2655;1633;76.304745;1.070762;1.711535;0.1008708;0.1452031;-0.03344482;-0.01959839;0.008862915;-0.1427592
4;9;2655;2144;76.114391;1.407122;1.701685;0.08779155;0.1434128;-0.02715698;-0.0180603;0.01188965;-0.1417392
4;9;2655;2655;75.92361;1.743782;1.69643;0.1019935;0.1448491;-0.02173889;-0.01498291;0.009832763;-0.1417726
4;9;2655;3166;75.731709;2.080284;1.68978;0.1008194;0.1442835;-0.01799316;-0.01431396;0.01187286;-0.1402843
4;9;2655;3677;75.539945;2.417975;1.683793;0.09596195;0.1444758;-0.01832764;-0.008829346;0.004180603;-0.1403511
4;9;3166;100;75.361557;0.06870109;9.9E+037;0.09857513;0.1450833;0.001739136;9.9E+037;0.009899597;-0.1426086
4;9;3166;611;75.18313;0.417202;2.065961;0.1170556;0.1443553;-0.03685608;0.002207031;0.007123718;-0.1422575
4;9;3166;1122;74.991637;0.7388104;2.051478;0.107439;0.1434443;-0.04628784;0.004815674;0.006321106;-0.1408528
4;9;3166;1633;74.805841;1.070859;2.042348;0.1019509;0.1439319;-0.05090271;0.01203979;0.01033447;-0.1404181
4;9;3166;2144;74.618961;1.404789;2.033471;0.131476;0.1440039;-0.05036804;0.01424805;-0.001622009;-0.1408362
4;9;3166;2655;74.431765;1.741607;2.024558;0.1337384;0.1430415;-0.0541803;0.02053467;0.01217377;-0.1404181
4;9;3166;3166;74.244426;2.080311;2.019273;0.09517981;0.1424957;-0.05284302;0.01846191;0.005869446;-0.139398
4;9;3166;3677;74.056081;2.416633;2.009746;0.1024058;0.1416954;-0.04642151;0.01424805;0.01130432;-0.1383946
4;9;3677;100;73.852663;0.06891923;9.9E+037;0.09178643;0.1438064;0.001959839;9.9E+037;0.009063415;-0.1413713
4;9;3677;611;73.660548;0.4176443;2.401453;0.09700704;0.1435561;-0.03826111;0.004281006;0.006087036;-0.140184
4;9;3677;1122;73.489714;0.7402503;2.385316;0.1009321;0.1430158;-0.04200684;-0.004615478;0.008127136;-0.1401004
4;9;3677;1633;73.307571;1.070187;2.374766;0.1026407;0.1415514;-0.03799316;-0.01090332;0.009465027;-0.1387625
4;9;3677;2144;73.125338;1.405111;2.363488;0.1028425;0.1400836;-0.02996643;-0.01464844;0.01135437;-0.1370569
4;9;3677;2655;72.941376;1.740522;2.349306;0.09390631;0.1370692;-0.02381287;-0.01411377;0.006672363;-0.1339799
4;9;3677;3166;72.757735;2.076033;2.340091;0.08925181;0.1359212;-0.01986633;-0.0155188;0.01105347;-0.132475
4;9;3677;3677;72.573542;2.412986;2.329379;0.1123703;0.1353393;-0.01484924;-0.0135791;0.005718994;-0.1302007
4;10;100;100;72.307243;0.06792994;0.06797206;0.1099878;0.1382644;0.002361206;0.01208691;0.01247498;-0.1352509
4;10;100;611;72.126131;0.4134915;0.08769055;0.08427737;0.1372898;-0.03886291;0.02789307;0.01008362;-0.1341304
4;10;100;1122;71.960538;0.7379407;0.08756842;0.1011588;0.134494;-0.04494995;0.02842773;0.009197388;-0.1322241
4;10;100;1633;71.781148;1.071034;0.08753785;0.09706219;0.1330275;-0.04501648;0.0279602;0.01270904;-0.1295317
4;10;100;2144;71.602713;1.405977;0.0876295;0.104124;0.1307836;-0.04073608;0.02856201;0.01242462;-0.1274582
4;10;100;2655;71.422835;1.738701;0.0874767;0.09428307;0.1288903;-0.04227417;0.02755859;0.01142151;-0.1265552
4;10;100;3166;71.242741;2.078604;0.08784297;0.09820972;0.1295916;-0.04327759;0.02822754;0.01098663;-0.1246153
4;10;100;3677;71.06214;2.412471;0.08753785;0.08390351;0.1264065;-0.03812683;0.02782593;0.01421417;-0.1241974
4;10;611;100;70.809803;0.0675357;0.397374;0.08970781;0.1312061;0.001103699;0.01219397;0.01242462;-0.1282442
4;10;611;611;70.635666;0.4142544;0.40523;0.08638407;0.1298468;-0.04046814;0.002006836;0.00861206;-0.1262709
4;10;611;1122;70.457216;0.7374329;0.403861;0.1079251;0.1284731;-0.04267578;0.001939697;0.01016724;-0.1249666
4;10;611;1633;70.282465;1.070434;0.4022545;0.09981756;0.1278495;-0.04421386;-0.00046875;0.007123718;-0.1245317
4;10;611;2144;70.107465;1.406873;0.4014755;0.08917309;0.1257247;-0.03852844;0.000736084;0.009331054;-0.1236287
4;10;611;2655;69.931623;1.74172;0.3993975;0.1214792;0.1264739;-0.03719055;0;0.009682312;-0.1228595
4;10;611;3166;69.755118;2.077661;0.4000267;0.06914915;0.1263853;-0.03190613;0.0001342773;0.007106933;-0.1225586
4;10;611;3677;69.578152;2.412804;0.3958446;0.1087693;0.1248276;-0.03478272;0.0006689453;0.008996582;-0.1216054
4;10;1122;100;69.311107;0.06810183;9.9E+037;0.0875856;0.1270214;0.001578613;9.9E+037;0.007692261;-0.1237793
4;10;1122;611;69.133271;0.4151899;0.7353037;0.08773439;0.1269635;-0.04;-0.001538086;0.01441467;-0.1228093
4;10;1122;1122;68.955297;0.736042;0.7341384;0.09571941;0.1261827;-0.04421386;-0.001070557;0.007943115;-0.1226588
4;10;1122;1633;68.783849;1.069412;0.7276664;0.08390351;0.1252169;-0.04608703;-0.003077392;0.01259186;-0.122592
4;10;1122;2144;68.612224;1.403636;0.7257739;0.1085154;0.1259333;-0.03879578;-0.003411865;0.007391357;-0.121806
4;10;1122;2655;68.440481;1.739694;0.7232184;0.09235492;0.1252876;-0.0343811;-0.00454834;0.009230652;-0.1217392
4;10;1122;3166;68.267722;2.075281;0.7207354;0.09128404;0.1236188;-0.02903015;-0.005484619;0.008060303;-0.120602
4;10;1122;3677;68.094813;2.411064;0.7178116;0.07907915;0.1241291;-0.02120422;-0.007358398;0.008026733;-0.1211037
4;10;1633;100;67.787361;0.06813954;9.9E+037;0.09770612;0.1244264;0.002608704;9.9E+037;0.009882812;-0.1220735
4;10;1633;611;67.61234;0.4156407;1.072707;0.08476605;0.1246145;-0.03491638;-0.01130493;0.01349487;-0.1212877
4;10;1633;1122;67.451919;0.7367541;1.067606;0.1013438;0.1254357;-0.03765869;-0.009364014;0.00861206;-0.1217224
4;10;1633;1633;67.285143;1.069484;1.059826;0.09819951;0.1246534;-0.03578613;-0.003344727;0.007190552;-0.1210368
4;10;1633;2144;67.11788;1.404455;1.055298;0.0941908;0.1234049;-0.0322406;-0.001739502;0.01063538;-0.1205183
4;10;1633;2655;66.949322;1.739004;1.052124;0.1052215;0.1233507;-0.0359198;-0.001739502;0.00635437;-0.1194481
4;10;1633;3166;66.780157;2.072629;1.046292;0.10825;0.1222873;-0.03799316;0.003411865;0.009197388;-0.1191638
4;10;1633;3677;66.610903;2.40713;1.040972;0.09071252;0.1221669;-0.04006714;0.008562012;0.007943115;-0.1186789
4;10;2144;100;66.269654;0.06823254;9.9E+037;0.08390949;0.1235132;0.001117065;9.9E+037;0.01066895;-0.1201504
4;10;2144;611;66.117828;0.41439;1.397128;0.0959358;0.1228358;-0.04280945;0.01618774;0.007374573;-0.1196489
4;10;2144;1122;65.951658;0.7363873;1.3927;0.104371;0.1226328;-0.05150513;0.0163208;0.009030151;-0.1193311
4;10;2144;1633;65.787631;1.070439;1.38705;0.08306623;0.1221272;-0.05371216;0.01799316;0.01197327;-0.1188629
4;10;2144;2144;65.623155;1.405569;1.378342;0.1107213;0.122134;-0.0483612;0.0163208;0.006070251;-0.1188461
4;10;2144;2655;65.458749;1.740345;1.371623;0.08751684;0.1197894;-0.04488281;0.01224121;0.0103009;-0.1164047
4;10;2144;3166;65.293926;2.072602;1.365856;0.07407399;0.1180655;-0.03605347;0.007358398;0.01013367;-0.1141974
4;10;2144;3677;65.128007;2.405624;1.358768;0.0799017;0.1165631;-0.02802673;0.001538086;0.008729248;-0.1127257
4;10;2655;100;64.767001;0.06798781;9.9E+037;0.08592211;0.1208028;0.002247498;9.9E+037;0.01150513;-0.1176588
4;10;2655;611;64.614491;0.4134851;1.720583;0.08206776;0.1190318;-0.03451477;-0.02408081;0.005735779;-0.1153679
4;10;2655;1122;64.447021;0.7339014;1.715693;0.09260807;0.1176611;-0.03538452;-0.02541748;0.006555175;-0.1150836
4;10;2655;1633;64.28714;1.069244;1.712915;0.09219363;0.1147558;-0.03016724;-0.02274292;0.01205688;-0.1117056
4;10;2655;2144;64.127231;1.405339;1.700686;0.09614475;0.11515;-0.02648804;-0.01906372;0.01145477;-0.1111037
4;10;2655;2655;63.966532;1.738587;1.693382;0.101096;0.1115548;-0.0240802;-0.0180603;0.01050171;-0.1084114
4;10;2655;3166;63.805188;2.072741;1.68546;0.09461946;0.1117226;-0.02294311;-0.0116394;0.009046935;-0.108194
4;10;2655;3677;63.643761;2.408319;1.679562;0.07221993;0.1094926;-0.02628784;-0.006287842;0.008662109;-0.1062877
4;10;3166;100;63.255392;0.06809948;9.9E+037;0.08896092;0.1136562;0.001177246;9.9E+037;0.01008362;-0.1092976
4;10;3166;611;63.100549;0.4137826;2.06129;0.1315396;0.116738;-0.04173889;0.01244141;-0.007709045;-0.1098495
4;10;3166;1122;62.94459;0.7369647;2.049322;0.1065984;0.1108767;-0.05063538;0.01203979;0.01031769;-0.1067558
4;10;3166;1633;62.789654;1.068543;2.042767;0.07338905;0.109601;-0.05103699;0.01391357;0.006856079;-0.1055685
4;10;3166;2144;62.633516;1.405828;2.032513;0.1058127;0.1085724;-0.05170593;0.01344482;0.01322754;-0.105602
4;10;3166;2655;62.475968;1.732964;2.021216;0.08521858;0.1097001;-0.05016724;0.01725708;0.01105347;-0.1050168
4;10;3166;3166;62.318107;2.071369;2.013339;0.08370996;0.1080691;-0.04575256;0.01110352;0.007709045;-0.1036455
4;10;3166;3677;62.160153;2.406277;2.004659;0.0669323;0.1076629;-0.04053528;0.00635498;0.01020081;-0.1028763
4;10;3677;100;61.745128;0.06820234;9.9E+037;0.08772677;0.1099103;0.002020081;9.9E+037;0.008678894;-0.1056522
4;10;3677;611;61.592463;0.4143448;2.398279;0.1051834;0.1080149;-0.03866211;-0.006220703;0.009230652;-0.1038295
4;10;3677;1122;61.442775;0.7365289;2.385437;0.09929349;0.1068334;-0.04033447;-0.01224121;0.008377991;-0.1032108
4;10;3677;1633;61.290582;1.07;2.375166;0.08230987;0.1063266;-0.03792664;-0.01043457;0.00157196;-0.101572
4;10;3677;2144;61.137217;1.402467;2.362121;0.09674641;0.106281;-0.03297668;-0.009298095;0.006990051;-0.1022575
4;10;3677;2655;60.984169;1.737491;2.344848;0.07709396;0.1062448;-0.02996643;-0.005819092;0.006053467;-0.1018228
4;10;3677;3166;60.830908;2.067816;2.333257;0.1029514;0.1051961;-0.02755859;-0.002943115;0.009498291;-0.1014381
4;10;3677;3677;60.676556;2.4001;2.320159;0.08340977;0.105626;-0.02488281;-0.003277588;0.01096985;-0.101689
4;11;100;100;60.223488;0.06747506;0.0674096;0.07893098;0.1061992;0.001337769;0.01208032;0.01202331;-0.1023077
4;11;100;611;60.068832;0.4129087;0.08673953;0.07133228;0.1061582;-0.04073608;0.02789307;0.008662109;-0.1014883
4;11;100;1122;59.925896;0.7360129;0.08683202;0.08874072;0.1052771;-0.04461548;0.02782593;0.007357788;-0.1013043
4;11;100;1633;59.775659;1.069849;0.08692441;0.08110854;0.1052946;-0.0419397;0.02829468;0.005836181;-0.1009364
4;11;100;2144;59.627;1.403916;0.08683202;0.1020115;0.1036927;-0.03725769;0.0281604;0.01008362;-0.1004181
4;11;100;2655;59.47789;1.735679;0.08624457;0.1073705;0.1049367;-0.03357849;0.02802734;0.006705627;-0.09998322
4;11;100;3166;59.327444;2.06772;0.08646147;0.09783099;0.103292;-0.02688965;0.02782593;0.005401306;-0.100117
4;11;100;3677;59.176987;2.399174;0.08677037;0.09548502;0.1030732;-0.0225415;0.02856201;0.01066895;-0.1004849
4;11;611;100;58.730476;0.06780614;0.3972034;0.08072414;0.1049462;0.001678955;0.0109967;0.01190643;-0.10102
4;11;611;611;58.552134;0.4129217;0.4033439;0.1005387;0.1036814;-0.03979919;0.002139892;0.008478394;-0.09996658
4;11;611;1122;58.421678;0.7345574;0.4029457;0.1017374;0.1029953;0.7349434;0.002541504;0.006722412;-0.1003679
4;11;611;1633;58.27864;1.068528;0.4013022;0.0795409;0.1034343;-0.04421386;0.003010254;0.006872864;-0.09887955
4;11;611;2144;58.132352;1.401933;0.3995851;0.07652354;0.1042604;-0.04488281;0.00227417;0.00929779;-0.09903015
4;11;611;2655;57.986321;1.735637;0.3983444;0.106694;0.1017999;-0.04688965;0.003143311;0.00861206;-0.09799331
4;11;611;3166;57.840399;2.068507;0.3958378;0.07675919;0.1000217;-0.04735779;0.002541504;0.01252502;-0.09623749
4;11;611;3677;57.693774;2.406568;0.393635;0.09;0.1003755;-0.05190613;0.00274292;0.009782715;-0.09525085
4;11;1122;100;57.196112;0.06769833;9.9E+037;0.07037643;0.1024989;0.001672241;9.9E+037;0.01322754;-0.09903015
4;11;1122;611;57.070871;0.4113247;0.7316303;0.08519111;0.1010828;-0.04033447;-0.000534668;0.01137115;-0.09745819
4;11;1122;1122;56.920713;0.7351035;0.7283867;0.1101337;0.09928676;-0.04474914;-0.002808838;0.01304352;-0.09570236
4;11;1122;1633;56.779053;1.066255;0.7264408;0.07481974;0.09878527;-0.04026733;-0.004348144;0.008946533;-0.09489959
4;11;1122;2144;56.637563;1.39794;0.7234699;0.1062464;0.09717928;-0.03170593;-0.006020508;0.008093567;-0.09265884
4;11;1122;2655;56.495914;1.730927;0.7210174;0.1081062;0.09482425;-0.02234131;-0.0081604;0.009581909;-0.0908194
4;11;1122;3166;56.353513;2.064777;0.7181843;0.09537814;0.09421387;-0.01170593;-0.01063599;0.01192322;-0.08949829
4;11;1122;3677;56.210813;2.398374;0.7146699;0.08759514;0.0936406;-0.001337891;-0.01083618;0.008779297;-0.0870401
4;11;1633;100;55.708232;0.06775758;9.9E+037;0.1097138;0.09661148;0.00240802;9.9E+037;0.01192322;-0.09158859
4;11;1633;611;55.544258;0.4127986;1.073522;0.07351427;0.0943079;-0.03471557;-0.00454834;0.007458191;-0.08996658
4;11;1633;1122;55.418812;0.735762;1.064632;0.07600827;0.09328096;-0.04053528;-0.006689453;0.006638794;-0.08861206
4;11;1633;1633;55.281672;1.067067;1.057557;0.08006059;0.09234043;-0.03886291;-0.0009362792;0.008628845;-0.08725753
4;11;1633;2144;55.142999;1.3997;1.052342;0.08040449;0.08981773;-0.03973266;0.001939697;0.005635376;-0.08546829
4;11;1633;2655;55.004036;1.732156;1.046693;0.08778775;0.09053723;-0.04488281;0.006622314;0.01018402;-0.08625412
4;11;1633;3166;54.865556;2.063415;1.041727;0.09369951;0.0882191;-0.04735779;0.009498291;0.01192322;-0.08463211
4;11;1633;3677;54.726381;2.395118;1.038082;0.08703976;0.08872564;-0.05264221;0.01337769;0.009899597;-0.08329437
4;11;2144;100;54.181229;0.06787989;9.9E+037;0.08301187;0.08928365;0.0006153565;9.9E+037;0.01185608;-0.08635452
4;11;2144;611;54.034382;0.4112856;1.403236;0.07252494;0.08944833;-0.05451477;0.01397949;0.009465027;-0.08483277
4;11;2144;1122;53.917376;0.7355002;1.390446;0.07453759;0.08857474;-0.05163879;0.01645508;0.01061859;-0.08346161
4;11;2144;1633;53.783835;1.067962;1.383681;0.07770538;0.08814704;-0.04755859;0.01137085;0.01016724;-0.08347824
4;11;2144;2144;53.64966;1.401116;1.374649;0.07649076;0.08665659;-0.0419397;0.009230956;0.006638794;-0.08242477
4;11;2144;2655;53.514605;1.732871;1.366616;0.08567262;0.08689747;-0.03505005;0.004682617;0.007575378;-0.08212372
4;11;2144;3166;53.380195;2.063588;1.359971;0.07606765;0.08578382;-0.0262207;0.0006689453;0.009397888;-0.08175582
4;11;2144;3677;53.244516;2.399561;1.353506;0.08816979;0.08698979;-0.01765869;-0.003477783;0.01071899;-0.08132111
4;11;2655;100;52.691473;0.06769359;9.9E+037;0.09059262;0.08676844;0.002555176;9.9E+037;0.01015045;-0.08183944
4;11;2655;611;52.539487;0.4118057;1.719739;0.07551606;0.08549874;-0.03511719;-0.02180542;0.01036804;-0.08138794
4;11;2655;1122;52.414277;0.7331026;1.712186;0.07404238;0.08559646;-0.03692322;-0.01913086;0.0081604;-0.08142135
4;11;2655;1633;52.284953;1.066312;1.705204;0.08246414;0.08514398;-0.03297668;-0.01685669;0.008812561;-0.08100341
4;11;2655;2144;52.154586;1.399878;1.694562;0.1041465;0.08561405;-0.03096985;-0.01237427;0.006103821;-0.0808696
4;11;2655;2655;52.02315;1.734817;1.687385;0.06455663;0.08454482;1.733999;-0.008896484;0.01245819;-0.08026748
4;11;2655;3166;51.892032;2.065518;1.681355;0.08060183;0.0853813;-0.03150513;-0.003411865;0.01008362;-0.08075256
4;11;2655;3677;51.760447;2.400649;1.674613;0.0941091;0.08522251;-0.03290955;-0.000534668;0.008829346;-0.08025085
4;11;3166;100;51.169337;0.06786057;9.9E+037;0.0778344;0.08460414;0.001424744;9.9E+037;0.01023407;-0.08073578
4;11;3166;611;51.038348;0.4116042;2.058079;0.08951;0.0851754;-0.04;0.006153564;0.007876282;-0.08068558
4;11;3166;1122;50.911614;0.7340072;2.044903;0.1005952;0.08407672;-0.04642151;0.001672363;0.01282623;-0.07983276
4;11;3166;1633;50.785684;1.064172;2.035402;0.05126493;0.08409065;-0.04488281;0.00274292;0.01185608;-0.08038467
4;11;3166;2144;50.657901;1.396207;2.021826;0.08812806;0.08424363;-0.04113708;0.003077392;0.008026733;-0.07973251
4;11;3166;2655;50.532114;1.727952;2.012669;0.08695518;0.08334158;-0.03739136;0.002875976;0.01031769;-0.07909698
4;11;3166;3166;50.403987;2.061628;2.005413;0.09674121;0.08347391;-0.03578613;0.0008691406;0.0130603;-0.07889633
4;11;3166;3677;50.276023;2.394039;1.99794;0.08142338;0.08273745;-0.02956543;-0.001472168;0.01013367;-0.07879592
4;11;3677;100;49.652843;0.06813364;9.9E+037;0.06086336;0.08389354;0.001919739;9.9E+037;0.008963318;-0.07914718
4;11;3677;611;49.533062;0.411188;2.396667;0.06937851;0.08305416;-0.03959839;0.005819092;0.009598694;-0.07896316
4;11;3677;1122;49.407555;0.7347067;2.37874;0.08643051;0.08342581;-0.04682251;0.004415283;0.009481506;-0.07851166
4;11;3677;1633;49.285758;1.065615;2.366049;0.06773201;0.08306423;-0.04474914;0.006420898;0.01275909;-0.0782608
4;11;3677;2144;49.163025;1.397511;2.350451;0.08871434;0.08350796;-0.04387939;0.01143799;0.01163879;-0.07814377
4;11;3677;2655;49.039388;1.728523;2.338814;0.09486832;0.08166945;-0.04468201;0.01030151;0.007558594;-0.07700668
4;11;3677;3166;48.915628;2.059756;2.32668;0.03110023;0.0783035;-0.04086975;0.01103638;0.009749145;-0.07638793
4;11;3677;3677;48.792348;2.394648;2.3177;0.07784514;0.07851677;-0.03792664;0.007089844;0.01143799;-0.07339462
4;12;100;100;48.110604;0.06738896;0.06728684;0.07179262;0.0784635;0.001531799;0.01197998;0.008244018;-0.07446487
4;12;100;611;47.991571;0.4098389;0.08596492;0.07054494;0.07761925;-0.03698974;0.02802734;0.01018402;-0.07217392
